Timestamp,ActivityState,activity_name,teu_id,pm_name,activity_type,activity_order
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_qc_pick_pm_06,6,pm_06,qc_pick,1
1970-01-01 00:25:00.000000,WAIT_STOP,TEU_6_qc_pick_pm_06,6,pm_06,qc_pick,1
1970-01-01 00:25:00.000000,START,TEU_6_qc_pick_pm_06,6,pm_06,qc_pick,1
1970-01-01 00:26:00.000000,STOP,TEU_6_qc_pick_pm_06,6,pm_06,qc_pick,1
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_qc_transfer_pm_06,6,pm_06,qc_transfer,2
1970-01-01 00:26:00.000000,WAIT_STOP,TEU_6_qc_transfer_pm_06,6,pm_06,qc_transfer,2
1970-01-01 00:26:00.000000,START,TEU_6_qc_transfer_pm_06,6,pm_06,qc_transfer,2
1970-01-01 00:28:00.000000,STOP,TEU_6_qc_transfer_pm_06,6,pm_06,qc_transfer,2
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_qc_load_to_pm_pm_06,6,pm_06,qc_load_to_pm,3
1970-01-01 00:28:00.000000,WAIT_STOP,TEU_6_qc_load_to_pm_pm_06,6,pm_06,qc_load_to_pm,3
1970-01-01 00:28:00.000000,START,TEU_6_qc_load_to_pm_pm_06,6,pm_06,qc_load_to_pm,3
1970-01-01 00:29:00.000000,STOP,TEU_6_qc_load_to_pm_pm_06,6,pm_06,qc_load_to_pm,3
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_qc_travelback_pm_06,6,pm_06,qc_travelback,4
1970-01-01 00:29:00.000000,WAIT_STOP,TEU_6_qc_travelback_pm_06,6,pm_06,qc_travelback,4
1970-01-01 00:29:00.000000,START,TEU_6_qc_travelback_pm_06,6,pm_06,qc_travelback,4
1970-01-01 00:30:00.000000,STOP,TEU_6_qc_travelback_pm_06,6,pm_06,qc_travelback,4
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_pm_travel_to_yard_pm_06,6,pm_06,pm_travel_to_yard,5
1970-01-01 00:29:00.000000,WAIT_STOP,TEU_6_pm_travel_to_yard_pm_06,6,pm_06,pm_travel_to_yard,5
1970-01-01 00:29:00.000000,START,TEU_6_pm_travel_to_yard_pm_06,6,pm_06,pm_travel_to_yard,5
1970-01-01 01:00:25.649183,STOP,TEU_6_pm_travel_to_yard_pm_06,6,pm_06,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_pm_unload_pm_06,6,pm_06,pm_unload,6
1970-01-01 01:00:25.649183,WAIT_STOP,TEU_6_pm_unload_pm_06,6,pm_06,pm_unload,6
1970-01-01 01:00:25.649183,START,TEU_6_pm_unload_pm_06,6,pm_06,pm_unload,6
1970-01-01 01:02:25.649183,STOP,TEU_6_pm_unload_pm_06,6,pm_06,pm_unload,6
1970-01-01 00:00:00.000000,WAIT_START,TEU_6_pm_return_pm_06,6,pm_06,pm_return,7
1970-01-01 01:02:25.649183,WAIT_STOP,TEU_6_pm_return_pm_06,6,pm_06,pm_return,7
1970-01-01 01:02:25.649183,START,TEU_6_pm_return_pm_06,6,pm_06,pm_return,7
1970-01-01 01:33:51.298365,STOP,TEU_6_pm_return_pm_06,6,pm_06,pm_return,7
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_qc_pick_pm_07,7,pm_07,qc_pick,1
1970-01-01 00:30:00.000000,WAIT_STOP,TEU_7_qc_pick_pm_07,7,pm_07,qc_pick,1
1970-01-01 00:30:00.000000,START,TEU_7_qc_pick_pm_07,7,pm_07,qc_pick,1
1970-01-01 00:31:00.000000,STOP,TEU_7_qc_pick_pm_07,7,pm_07,qc_pick,1
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_qc_transfer_pm_07,7,pm_07,qc_transfer,2
1970-01-01 00:31:00.000000,WAIT_STOP,TEU_7_qc_transfer_pm_07,7,pm_07,qc_transfer,2
1970-01-01 00:31:00.000000,START,TEU_7_qc_transfer_pm_07,7,pm_07,qc_transfer,2
1970-01-01 00:33:00.000000,STOP,TEU_7_qc_transfer_pm_07,7,pm_07,qc_transfer,2
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_qc_load_to_pm_pm_07,7,pm_07,qc_load_to_pm,3
1970-01-01 00:33:00.000000,WAIT_STOP,TEU_7_qc_load_to_pm_pm_07,7,pm_07,qc_load_to_pm,3
1970-01-01 00:33:00.000000,START,TEU_7_qc_load_to_pm_pm_07,7,pm_07,qc_load_to_pm,3
1970-01-01 00:34:00.000000,STOP,TEU_7_qc_load_to_pm_pm_07,7,pm_07,qc_load_to_pm,3
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_qc_travelback_pm_07,7,pm_07,qc_travelback,4
1970-01-01 00:34:00.000000,WAIT_STOP,TEU_7_qc_travelback_pm_07,7,pm_07,qc_travelback,4
1970-01-01 00:34:00.000000,START,TEU_7_qc_travelback_pm_07,7,pm_07,qc_travelback,4
1970-01-01 00:35:00.000000,STOP,TEU_7_qc_travelback_pm_07,7,pm_07,qc_travelback,4
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_pm_travel_to_yard_pm_07,7,pm_07,pm_travel_to_yard,5
1970-01-01 00:34:00.000000,WAIT_STOP,TEU_7_pm_travel_to_yard_pm_07,7,pm_07,pm_travel_to_yard,5
1970-01-01 00:34:00.000000,START,TEU_7_pm_travel_to_yard_pm_07,7,pm_07,pm_travel_to_yard,5
1970-01-01 01:05:25.649183,STOP,TEU_7_pm_travel_to_yard_pm_07,7,pm_07,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_pm_unload_pm_07,7,pm_07,pm_unload,6
1970-01-01 01:05:25.649183,WAIT_STOP,TEU_7_pm_unload_pm_07,7,pm_07,pm_unload,6
1970-01-01 01:05:25.649183,START,TEU_7_pm_unload_pm_07,7,pm_07,pm_unload,6
1970-01-01 01:07:25.649183,STOP,TEU_7_pm_unload_pm_07,7,pm_07,pm_unload,6
1970-01-01 00:00:00.000000,WAIT_START,TEU_7_pm_return_pm_07,7,pm_07,pm_return,7
1970-01-01 01:07:25.649183,WAIT_STOP,TEU_7_pm_return_pm_07,7,pm_07,pm_return,7
1970-01-01 01:07:25.649183,START,TEU_7_pm_return_pm_07,7,pm_07,pm_return,7
1970-01-01 01:38:51.298365,STOP,TEU_7_pm_return_pm_07,7,pm_07,pm_return,7
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_qc_pick_pm_08,8,pm_08,qc_pick,1
1970-01-01 00:35:00.000000,WAIT_STOP,TEU_8_qc_pick_pm_08,8,pm_08,qc_pick,1
1970-01-01 00:35:00.000000,START,TEU_8_qc_pick_pm_08,8,pm_08,qc_pick,1
1970-01-01 00:36:00.000000,STOP,TEU_8_qc_pick_pm_08,8,pm_08,qc_pick,1
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_qc_transfer_pm_08,8,pm_08,qc_transfer,2
1970-01-01 00:36:00.000000,WAIT_STOP,TEU_8_qc_transfer_pm_08,8,pm_08,qc_transfer,2
1970-01-01 00:36:00.000000,START,TEU_8_qc_transfer_pm_08,8,pm_08,qc_transfer,2
1970-01-01 00:38:00.000000,STOP,TEU_8_qc_transfer_pm_08,8,pm_08,qc_transfer,2
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_qc_load_to_pm_pm_08,8,pm_08,qc_load_to_pm,3
1970-01-01 00:38:00.000000,WAIT_STOP,TEU_8_qc_load_to_pm_pm_08,8,pm_08,qc_load_to_pm,3
1970-01-01 00:38:00.000000,START,TEU_8_qc_load_to_pm_pm_08,8,pm_08,qc_load_to_pm,3
1970-01-01 00:39:00.000000,STOP,TEU_8_qc_load_to_pm_pm_08,8,pm_08,qc_load_to_pm,3
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_qc_travelback_pm_08,8,pm_08,qc_travelback,4
1970-01-01 00:39:00.000000,WAIT_STOP,TEU_8_qc_travelback_pm_08,8,pm_08,qc_travelback,4
1970-01-01 00:39:00.000000,START,TEU_8_qc_travelback_pm_08,8,pm_08,qc_travelback,4
1970-01-01 00:40:00.000000,STOP,TEU_8_qc_travelback_pm_08,8,pm_08,qc_travelback,4
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_pm_travel_to_yard_pm_08,8,pm_08,pm_travel_to_yard,5
1970-01-01 00:39:00.000000,WAIT_STOP,TEU_8_pm_travel_to_yard_pm_08,8,pm_08,pm_travel_to_yard,5
1970-01-01 00:39:00.000000,START,TEU_8_pm_travel_to_yard_pm_08,8,pm_08,pm_travel_to_yard,5
1970-01-01 01:10:25.649183,STOP,TEU_8_pm_travel_to_yard_pm_08,8,pm_08,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_pm_unload_pm_08,8,pm_08,pm_unload,6
1970-01-01 01:10:25.649183,WAIT_STOP,TEU_8_pm_unload_pm_08,8,pm_08,pm_unload,6
1970-01-01 01:10:25.649183,START,TEU_8_pm_unload_pm_08,8,pm_08,pm_unload,6
1970-01-01 01:12:25.649183,STOP,TEU_8_pm_unload_pm_08,8,pm_08,pm_unload,6
1970-01-01 00:00:00.000000,WAIT_START,TEU_8_pm_return_pm_08,8,pm_08,pm_return,7
1970-01-01 01:12:25.649183,WAIT_STOP,TEU_8_pm_return_pm_08,8,pm_08,pm_return,7
1970-01-01 01:12:25.649183,START,TEU_8_pm_return_pm_08,8,pm_08,pm_return,7
1970-01-01 01:43:51.298365,STOP,TEU_8_pm_return_pm_08,8,pm_08,pm_return,7
1970-01-01 00:00:00.000000,WAIT_START,TEU_9_qc_pick_pm_09,9,pm_09,qc_pick,1
1970-01-01 00:40:00.000000,WAIT_STOP,TEU_9_qc_pick_pm_09,9,pm_09,qc_pick,1
1970-01-01 00:40:00.000000,START,TEU_9_qc_pick_pm_09,9,pm_09,qc_pick,1
1970-01-01 00:41:00.000000,STOP,TEU_9_qc_pick_pm_09,9,pm_09,qc_pick,1
1970-01-01 00:00:00.000000,WAIT_START,TEU_9_qc_transfer_pm_09,9,pm_09,qc_transfer,2
1970-01-01 00:41:00.000000,WAIT_STOP,TEU_9_qc_transfer_pm_09,9,pm_09,qc_transfer,2
1970-01-01 00:41:00.000000,START,TEU_9_qc_transfer_pm_09,9,pm_09,qc_transfer,2
1970-01-01 00:43:00.000000,STOP,TEU_9_qc_transfer_pm_09,9,pm_09,qc_transfer,2
1970-01-01 00:00:00.000000,WAIT_START,TEU_9_qc_load_to_pm_pm_09,9,pm_09,qc_load_to_pm,3
1970-01-01 00:43:00.000000,WAIT_STOP,TEU_9_qc_load_to_pm_pm_09,9,pm_09,qc_load_to_pm,3
1970-01-01 00:43:00.000000,START,TEU_9_qc_load_to_pm_pm_09,9,pm_09,qc_load_to_pm,3
1970-01-01 00:44:00.000000,STOP,TEU_9_qc_load_to_pm_pm_09,9,pm_09,qc_load_to_pm,3
1970-01-01 00:00:00.000000,WAIT_START,TEU_9_qc_travelback_pm_09,9,pm_09,qc_travelback,4
1970-01-01 00:44:00.000000,WAIT_STOP,TEU_9_qc_travelback_pm_09,9,pm_09,qc_travelback,4
1970-01-01 00:44:00.000000,START,TEU_9_qc_travelback_pm_09,9,pm_09,qc_travelback,4
1970-01-01 00:45:00.000000,STOP,TEU_9_qc_travelback_pm_09,9,pm_09,qc_travelback,4
1970-01-01 00:00:00.000000,WAIT_START,TEU_9_pm_travel_to_yard_pm_09,9,pm_09,pm_travel_to_yard,5
1970-01-01 00:44:00.000000,WAIT_STOP,TEU_9_pm_travel_to_yard_pm_09,9,pm_09,pm_travel_to_yard,5
1970-01-01 00:44:00.000000,START,TEU_9_pm_travel_to_yard_pm_09,9,pm_09,pm_travel_to_yard,5
1970-01-01 01:15:25.649183,STOP,TEU_9_pm_travel_to_yard_pm_09,9,pm_09,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_9_pm_unload_pm_09,9,pm_09,pm_unload,6
1970-01-01 01:15:25.649183,WAIT_STOP,TEU_9_pm_unload_pm_09,9,pm_09,pm_unload,6
1970-01-01 01:15:25.649183,START,TEU_9_pm_unload_pm_09,9,pm_09,pm_unload,6
