Timestamp,ActivityID,ActivityState,ObjectState,ActivityLabel,object
1970-01-01 01:38:00.000000,99565090-8e5b-4224-a9ba-104eebd14fa2,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:38:00.000000,47400ef1-917c-4e62-a21a-ea9ab428f6b2,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:40:00.000000,47400ef1-917c-4e62-a21a-ea9ab428f6b2,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:40:00.000000,e5118e7c-7d54-476a-b4a0-d908a11fd9d9,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:44:00.000000,e5118e7c-7d54-476a-b4a0-d908a11fd9d9,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:44:00.000000,c7415314-e997-4779-a8d5-2f507c0efc15,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:46:00.000000,c7415314-e997-4779-a8d5-2f507c0efc15,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:46:00.000000,86ac83e7-53b0-43b5-8a82-2721fceb8661,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:50:00.000000,86ac83e7-53b0-43b5-8a82-2721fceb8661,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:50:00.000000,224e0ba4-37b2-4cf7-8740-1cfde7666749,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:52:00.000000,224e0ba4-37b2-4cf7-8740-1cfde7666749,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:52:00.000000,fb99e62e-654a-4f7e-b3ca-4463d6165901,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:56:00.000000,fb99e62e-654a-4f7e-b3ca-4463d6165901,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:56:00.000000,6a55c427-f3f3-4338-ad2a-eab55465e7bc,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:58:00.000000,6a55c427-f3f3-4338-ad2a-eab55465e7bc,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 01:58:00.000000,819a2265-6a0c-4ee4-9005-3703043150d9,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:02:00.000000,819a2265-6a0c-4ee4-9005-3703043150d9,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:02:00.000000,a3ad6ed9-4849-49b3-864f-f8e00b9e32d5,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:04:00.000000,a3ad6ed9-4849-49b3-864f-f8e00b9e32d5,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:04:00.000000,d9c74355-af0b-4ca6-b50e-c6de208dfe74,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:08:00.000000,d9c74355-af0b-4ca6-b50e-c6de208dfe74,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:08:00.000000,5981992e-a681-412e-bd03-ec08b7ce234b,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:10:00.000000,5981992e-a681-412e-bd03-ec08b7ce234b,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:10:00.000000,d08b4f54-2707-4766-ba1f-4bc427d8f96b,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:14:00.000000,d08b4f54-2707-4766-ba1f-4bc427d8f96b,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:14:00.000000,1c4aa033-4cbf-41cd-a46b-17540912599b,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:16:00.000000,1c4aa033-4cbf-41cd-a46b-17540912599b,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:16:00.000000,0df6a8f1-95e6-4a6a-9be8-1432a680cfab,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:20:00.000000,0df6a8f1-95e6-4a6a-9be8-1432a680cfab,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:20:00.000000,013a78bd-c844-486a-953a-f075b6a4238b,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:22:00.000000,013a78bd-c844-486a-953a-f075b6a4238b,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:22:00.000000,bf56a2ed-2f74-4351-a3c6-0851c4029ad1,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:26:00.000000,bf56a2ed-2f74-4351-a3c6-0851c4029ad1,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:26:00.000000,3b70215b-862c-4767-98f3-a8d56037610c,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:28:00.000000,3b70215b-862c-4767-98f3-a8d56037610c,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:28:00.000000,89a61fda-7459-407b-9057-c034036dc541,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:32:00.000000,89a61fda-7459-407b-9057-c034036dc541,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:32:00.000000,e37f7dfc-29ce-4142-852f-e6d5bd287b98,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:34:00.000000,e37f7dfc-29ce-4142-852f-e6d5bd287b98,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:34:00.000000,24cd3be1-216c-420e-b662-12a8f7584087,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:38:00.000000,24cd3be1-216c-420e-b662-12a8f7584087,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:38:00.000000,a19d81c1-9c7c-43c1-a33b-2307cbbcccc1,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:40:00.000000,a19d81c1-9c7c-43c1-a33b-2307cbbcccc1,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:40:00.000000,266ab7ca-80ae-45f1-8a3f-e81c19a955b9,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:44:00.000000,266ab7ca-80ae-45f1-8a3f-e81c19a955b9,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:44:00.000000,cecfb290-090e-4589-af0d-a263cf112ab8,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:46:00.000000,cecfb290-090e-4589-af0d-a263cf112ab8,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:46:00.000000,2b38e039-3835-461b-97cf-9383b70b5ff6,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:50:00.000000,2b38e039-3835-461b-97cf-9383b70b5ff6,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:50:00.000000,3393090e-0d4f-43bd-b495-ae6f694b8284,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:52:00.000000,3393090e-0d4f-43bd-b495-ae6f694b8284,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:52:00.000000,a68e0926-5489-430c-bd0e-c8ab50bdeba5,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:56:00.000000,a68e0926-5489-430c-bd0e-c8ab50bdeba5,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:56:00.000000,c663ca9b-a30d-4b67-b239-5a298bca3044,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:58:00.000000,c663ca9b-a30d-4b67-b239-5a298bca3044,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 02:58:00.000000,f4354939-66d8-4c06-ab41-1a9ade0fb7f6,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:02:00.000000,f4354939-66d8-4c06-ab41-1a9ade0fb7f6,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:02:00.000000,b0c1cd92-6526-457a-98a4-de57f083d1bf,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:04:00.000000,b0c1cd92-6526-457a-98a4-de57f083d1bf,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:04:00.000000,86ffba4d-893b-42fc-8997-35d686682d94,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:08:00.000000,86ffba4d-893b-42fc-8997-35d686682d94,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:08:00.000000,3e4b7c0a-57af-4116-8b5c-621d780469e2,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:10:00.000000,3e4b7c0a-57af-4116-8b5c-621d780469e2,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:10:00.000000,df415b60-7054-4d6b-96f2-5c31a1a5ae99,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:14:00.000000,df415b60-7054-4d6b-96f2-5c31a1a5ae99,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:14:00.000000,6d020ca0-0d69-486c-a7f3-ee52d5543181,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:16:00.000000,6d020ca0-0d69-486c-a7f3-ee52d5543181,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:16:00.000000,2854822a-8dc9-47d1-a5c3-9c0e6b39c0b4,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:20:00.000000,2854822a-8dc9-47d1-a5c3-9c0e6b39c0b4,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:20:00.000000,07581c38-8269-419a-8889-b35a0d1c7779,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:22:00.000000,07581c38-8269-419a-8889-b35a0d1c7779,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:22:00.000000,0bcdfb85-c720-4eee-9f80-45c6cc8e62f9,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:26:00.000000,0bcdfb85-c720-4eee-9f80-45c6cc8e62f9,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:26:00.000000,56b1f9de-8f25-4f62-b1c2-51d043a7886c,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:28:00.000000,56b1f9de-8f25-4f62-b1c2-51d043a7886c,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:28:00.000000,75ec6b3f-1d58-4dce-8bf2-de4c728dc6e1,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:32:00.000000,75ec6b3f-1d58-4dce-8bf2-de4c728dc6e1,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:32:00.000000,b5476a28-efa1-41ae-bc36-cf142da14020,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:34:00.000000,b5476a28-efa1-41ae-bc36-cf142da14020,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:34:00.000000,788fcce1-6ac3-43b8-bff5-3e3f2a9411f4,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:38:00.000000,788fcce1-6ac3-43b8-bff5-3e3f2a9411f4,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:38:00.000000,8cd70d2b-d42e-4835-bd09-6aa384fac2ed,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:40:00.000000,8cd70d2b-d42e-4835-bd09-6aa384fac2ed,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:40:00.000000,d016d3c7-b994-41da-baad-a993f3a0195c,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:44:00.000000,d016d3c7-b994-41da-baad-a993f3a0195c,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:44:00.000000,fcffbd33-77f1-430b-bfdb-ee8f347fba2b,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:46:00.000000,fcffbd33-77f1-430b-bfdb-ee8f347fba2b,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:46:00.000000,7f4462b1-1a84-4d51-a239-e0636cf85d68,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:50:00.000000,7f4462b1-1a84-4d51-a239-e0636cf85d68,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:50:00.000000,b6752478-1eac-4559-bf4b-6b9c313b4421,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:52:00.000000,b6752478-1eac-4559-bf4b-6b9c313b4421,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:52:00.000000,5323fdd3-d21d-4691-bb18-2ea973a06fdf,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:56:00.000000,5323fdd3-d21d-4691-bb18-2ea973a06fdf,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:56:00.000000,fa3a2f47-be14-41a5-9b74-d760e90de438,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:58:00.000000,fa3a2f47-be14-41a5-9b74-d760e90de438,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 03:58:00.000000,0af9d34e-d51c-485e-ab1a-7720453c90be,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:02:00.000000,0af9d34e-d51c-485e-ab1a-7720453c90be,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:02:00.000000,fa6af52f-d0fb-4961-8611-e6f8470de195,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:04:00.000000,fa6af52f-d0fb-4961-8611-e6f8470de195,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:04:00.000000,444635c6-c37d-4c5d-b4d2-a778a0733bb6,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:08:00.000000,444635c6-c37d-4c5d-b4d2-a778a0733bb6,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:08:00.000000,648297ce-d72b-4594-b1b3-3ff9b129e18f,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:10:00.000000,648297ce-d72b-4594-b1b3-3ff9b129e18f,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:10:00.000000,02974cdc-fbd5-4ffe-9351-7d31f4578ec5,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:14:00.000000,02974cdc-fbd5-4ffe-9351-7d31f4578ec5,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:14:00.000000,da095e94-ef24-4287-b952-60d016482e42,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:16:00.000000,da095e94-ef24-4287-b952-60d016482e42,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:16:00.000000,e1ec6d8b-912e-4661-a708-a4a7e253ba00,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:20:00.000000,e1ec6d8b-912e-4661-a708-a4a7e253ba00,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:20:00.000000,d856a347-4a02-4190-a27c-65a724ef115f,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:22:00.000000,d856a347-4a02-4190-a27c-65a724ef115f,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:22:00.000000,8b87b1f3-2289-4972-94b7-1b3e8f10ba08,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:26:00.000000,8b87b1f3-2289-4972-94b7-1b3e8f10ba08,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:26:00.000000,a7a4fd3a-f578-4002-97cd-95a97c310c4c,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:28:00.000000,a7a4fd3a-f578-4002-97cd-95a97c310c4c,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:28:00.000000,7c2459dc-fc27-4ec3-beac-f3ee43ff4531,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:32:00.000000,7c2459dc-fc27-4ec3-beac-f3ee43ff4531,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:32:00.000000,4188d4ae-2f65-4ea7-9249-797d73fbbcca,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:34:00.000000,4188d4ae-2f65-4ea7-9249-797d73fbbcca,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:34:00.000000,9fb17694-256f-46c0-9945-86607356919a,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:38:00.000000,9fb17694-256f-46c0-9945-86607356919a,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:38:00.000000,7f9a8bf4-a5a9-4288-9924-5411b9c77ab7,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:40:00.000000,7f9a8bf4-a5a9-4288-9924-5411b9c77ab7,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:40:00.000000,58bc5adf-8d60-4f78-90a1-852e032ffd92,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:44:00.000000,58bc5adf-8d60-4f78-90a1-852e032ffd92,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:44:00.000000,98c6f202-1aa1-49d0-94e5-a808b485a5ef,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:46:00.000000,98c6f202-1aa1-49d0-94e5-a808b485a5ef,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:46:00.000000,f0e876de-de38-47b0-bda4-094a8912ff75,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:50:00.000000,f0e876de-de38-47b0-bda4-094a8912ff75,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:50:00.000000,40c25e5d-1452-4f9c-b426-91f368332ba3,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:52:00.000000,40c25e5d-1452-4f9c-b426-91f368332ba3,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:52:00.000000,fb579b0b-d001-475a-ba94-a1c23cd54b84,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:56:00.000000,fb579b0b-d001-475a-ba94-a1c23cd54b84,STOP,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:56:00.000000,a2c10968-f7ac-4266-abc2-57d57a295f8e,START,"{'container level': 2, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:58:00.000000,a2c10968-f7ac-4266-abc2-57d57a295f8e,STOP,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 04:58:00.000000,1301a52f-e390-47af-a540-58a9562bf9ff,START,"{'container level': 1, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 05:00:00.000000,1301a52f-e390-47af-a540-58a9562bf9ff,STOP,"{'container level': 0, 'geometry': <POINT (24.311 56.363)>}",{},Quay Site
1970-01-01 00:10:10.979233,de0ea793-fd79-447c-a2e8-056f047bf701,START,"{'container level': 0, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:12:10.979233,de0ea793-fd79-447c-a2e8-056f047bf701,STOP,"{'container level': 1, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:16:10.979233,6717708a-f53e-4d7f-ab4d-ef5aa96f052d,START,"{'container level': 1, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:18:10.979233,6717708a-f53e-4d7f-ab4d-ef5aa96f052d,STOP,"{'container level': 2, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:22:10.979233,249384c9-a451-4d16-8c89-cd4bd1a9f872,START,"{'container level': 2, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:24:10.979233,249384c9-a451-4d16-8c89-cd4bd1a9f872,STOP,"{'container level': 3, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:28:10.979233,74485c63-b21b-4625-b6be-4fb5ae8b6f44,START,"{'container level': 3, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:30:10.979233,74485c63-b21b-4625-b6be-4fb5ae8b6f44,STOP,"{'container level': 4, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:34:10.979233,cc101e68-a9db-40c8-b596-fd405dc73313,START,"{'container level': 4, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:36:10.979233,cc101e68-a9db-40c8-b596-fd405dc73313,STOP,"{'container level': 5, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:40:10.979233,cfa08f96-e4fe-49c1-8cb4-606743dd0db9,START,"{'container level': 5, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:42:10.979233,cfa08f96-e4fe-49c1-8cb4-606743dd0db9,STOP,"{'container level': 6, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:46:10.979233,14d303f1-fe52-4cfa-921f-23754260e0b1,START,"{'container level': 6, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:48:10.979233,14d303f1-fe52-4cfa-921f-23754260e0b1,STOP,"{'container level': 7, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:52:10.979233,6f4ec8f6-1b8c-4bb4-a35c-b272a2862552,START,"{'container level': 7, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:54:10.979233,6f4ec8f6-1b8c-4bb4-a35c-b272a2862552,STOP,"{'container level': 8, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 00:58:10.979233,0dde57ef-7c8a-4fa2-ba2d-f43f0c7c8860,START,"{'container level': 8, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:00:10.979233,0dde57ef-7c8a-4fa2-ba2d-f43f0c7c8860,STOP,"{'container level': 9, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:04:10.979233,fd7e099b-5447-4746-9347-bff8b8d302d4,START,"{'container level': 9, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:06:10.979233,fd7e099b-5447-4746-9347-bff8b8d302d4,STOP,"{'container level': 10, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:10:10.979233,a0be7513-2481-41c0-9638-cb133b1a3fd8,START,"{'container level': 10, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:12:10.979233,a0be7513-2481-41c0-9638-cb133b1a3fd8,STOP,"{'container level': 11, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:16:10.979233,4fc0e19e-ee8b-46dc-9d88-b3c54b846769,START,"{'container level': 11, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:18:10.979233,4fc0e19e-ee8b-46dc-9d88-b3c54b846769,STOP,"{'container level': 12, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:22:10.979233,e2bbe74c-04ee-429d-b8fe-4f188aa0a20f,START,"{'container level': 12, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
1970-01-01 01:24:10.979233,e2bbe74c-04ee-429d-b8fe-4f188aa0a20f,STOP,"{'container level': 13, 'geometry': <POINT (24.31 56.362)>}",{},YardBlockA
