Timestamp,ActivityState,activity_name,teu_id,pm_name,activity_type,activity_order
2024-01-01 11:49:00.000000,START,TEU_174_qc_load_to_pm_pm_03,174,pm_03,qc_load_to_pm,3
2024-01-01 11:51:00.000000,STOP,TEU_174_qc_load_to_pm_pm_03,174,pm_03,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_qc_travelback_pm_03,174,pm_03,qc_travelback,4
2024-01-01 11:51:00.000000,WAIT_STOP,TEU_174_qc_travelback_pm_03,174,pm_03,qc_travelback,4
2024-01-01 11:51:00.000000,START,TEU_174_qc_travelback_pm_03,174,pm_03,qc_travelback,4
2024-01-01 11:52:00.000000,STOP,TEU_174_qc_travelback_pm_03,174,pm_03,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_pm_travel_to_Yard2_pm_03,174,pm_03,pm_travel_to_yard,5
2024-01-01 11:51:00.000000,WAIT_STOP,TEU_174_pm_travel_to_Yard2_pm_03,174,pm_03,pm_travel_to_yard,5
2024-01-01 11:51:00.000000,START,TEU_174_pm_travel_to_Yard2_pm_03,174,pm_03,pm_travel_to_yard,5
2024-01-01 11:51:24.563583,STOP,TEU_174_pm_travel_to_Yard2_pm_03,174,pm_03,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_pm_unload_Yard2_pm_03,174,pm_03,pm_unload,6
2024-01-01 11:51:24.563583,WAIT_STOP,TEU_174_pm_unload_Yard2_pm_03,174,pm_03,pm_unload,6
2024-01-01 11:51:24.563583,START,TEU_174_pm_unload_Yard2_pm_03,174,pm_03,pm_unload,6
2024-01-01 11:53:24.563583,STOP,TEU_174_pm_unload_Yard2_pm_03,174,pm_03,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_pm_return_pm_03,174,pm_03,pm_return,7
2024-01-01 11:53:24.563583,WAIT_STOP,TEU_174_pm_return_pm_03,174,pm_03,pm_return,7
2024-01-01 11:53:24.563583,START,TEU_174_pm_return_pm_03,174,pm_03,pm_return,7
2024-01-01 11:53:49.127167,STOP,TEU_174_pm_return_pm_03,174,pm_03,pm_return,7
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_qc_pick_qc_01,175,,qc_pick,1
2024-01-01 11:50:00.000000,WAIT_STOP,TEU_175_qc_pick_qc_01,175,,qc_pick,1
2024-01-01 11:50:00.000000,START,TEU_175_qc_pick_qc_01,175,,qc_pick,1
2024-01-01 11:51:00.000000,STOP,TEU_175_qc_pick_qc_01,175,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_qc_transfer_qc_01,175,,qc_transfer,2
2024-01-01 11:51:00.000000,WAIT_STOP,TEU_175_qc_transfer_qc_01,175,,qc_transfer,2
2024-01-01 11:51:00.000000,START,TEU_175_qc_transfer_qc_01,175,,qc_transfer,2
2024-01-01 11:52:00.000000,STOP,TEU_175_qc_transfer_qc_01,175,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_qc_load_to_pm_pm_04,175,pm_04,qc_load_to_pm,3
2024-01-01 11:52:00.000000,WAIT_STOP,TEU_175_qc_load_to_pm_pm_04,175,pm_04,qc_load_to_pm,3
2024-01-01 11:52:00.000000,START,TEU_175_qc_load_to_pm_pm_04,175,pm_04,qc_load_to_pm,3
2024-01-01 11:54:00.000000,STOP,TEU_175_qc_load_to_pm_pm_04,175,pm_04,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_qc_travelback_pm_04,175,pm_04,qc_travelback,4
2024-01-01 11:54:00.000000,WAIT_STOP,TEU_175_qc_travelback_pm_04,175,pm_04,qc_travelback,4
2024-01-01 11:54:00.000000,START,TEU_175_qc_travelback_pm_04,175,pm_04,qc_travelback,4
2024-01-01 11:55:00.000000,STOP,TEU_175_qc_travelback_pm_04,175,pm_04,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_pm_travel_to_Yard4_pm_04,175,pm_04,pm_travel_to_yard,5
2024-01-01 11:54:00.000000,WAIT_STOP,TEU_175_pm_travel_to_Yard4_pm_04,175,pm_04,pm_travel_to_yard,5
2024-01-01 11:54:00.000000,START,TEU_175_pm_travel_to_Yard4_pm_04,175,pm_04,pm_travel_to_yard,5
2024-01-01 11:54:49.127167,STOP,TEU_175_pm_travel_to_Yard4_pm_04,175,pm_04,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_pm_unload_Yard4_pm_04,175,pm_04,pm_unload,6
2024-01-01 11:54:49.127167,WAIT_STOP,TEU_175_pm_unload_Yard4_pm_04,175,pm_04,pm_unload,6
2024-01-01 11:54:49.127167,START,TEU_175_pm_unload_Yard4_pm_04,175,pm_04,pm_unload,6
2024-01-01 11:56:49.127167,STOP,TEU_175_pm_unload_Yard4_pm_04,175,pm_04,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_175_pm_return_pm_04,175,pm_04,pm_return,7
2024-01-01 11:56:49.127167,WAIT_STOP,TEU_175_pm_return_pm_04,175,pm_04,pm_return,7
2024-01-01 11:56:49.127167,START,TEU_175_pm_return_pm_04,175,pm_04,pm_return,7
2024-01-01 11:57:38.254333,STOP,TEU_175_pm_return_pm_04,175,pm_04,pm_return,7
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_qc_pick_qc_02,176,,qc_pick,1
2024-01-01 11:51:00.000000,WAIT_STOP,TEU_176_qc_pick_qc_02,176,,qc_pick,1
2024-01-01 11:51:00.000000,START,TEU_176_qc_pick_qc_02,176,,qc_pick,1
2024-01-01 11:52:00.000000,STOP,TEU_176_qc_pick_qc_02,176,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_qc_transfer_qc_02,176,,qc_transfer,2
2024-01-01 11:52:00.000000,WAIT_STOP,TEU_176_qc_transfer_qc_02,176,,qc_transfer,2
2024-01-01 11:52:00.000000,START,TEU_176_qc_transfer_qc_02,176,,qc_transfer,2
2024-01-01 11:53:00.000000,STOP,TEU_176_qc_transfer_qc_02,176,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_qc_load_to_pm_pm_05,176,pm_05,qc_load_to_pm,3
2024-01-01 11:53:00.000000,WAIT_STOP,TEU_176_qc_load_to_pm_pm_05,176,pm_05,qc_load_to_pm,3
2024-01-01 11:53:00.000000,START,TEU_176_qc_load_to_pm_pm_05,176,pm_05,qc_load_to_pm,3
2024-01-01 11:55:00.000000,STOP,TEU_176_qc_load_to_pm_pm_05,176,pm_05,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_qc_travelback_pm_05,176,pm_05,qc_travelback,4
2024-01-01 11:55:00.000000,WAIT_STOP,TEU_176_qc_travelback_pm_05,176,pm_05,qc_travelback,4
2024-01-01 11:55:00.000000,START,TEU_176_qc_travelback_pm_05,176,pm_05,qc_travelback,4
2024-01-01 11:56:00.000000,STOP,TEU_176_qc_travelback_pm_05,176,pm_05,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_pm_travel_to_Yard2_pm_05,176,pm_05,pm_travel_to_yard,5
2024-01-01 11:55:00.000000,WAIT_STOP,TEU_176_pm_travel_to_Yard2_pm_05,176,pm_05,pm_travel_to_yard,5
2024-01-01 11:55:00.000000,START,TEU_176_pm_travel_to_Yard2_pm_05,176,pm_05,pm_travel_to_yard,5
2024-01-01 11:55:24.563583,STOP,TEU_176_pm_travel_to_Yard2_pm_05,176,pm_05,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_pm_unload_Yard2_pm_05,176,pm_05,pm_unload,6
2024-01-01 11:55:24.563583,WAIT_STOP,TEU_176_pm_unload_Yard2_pm_05,176,pm_05,pm_unload,6
2024-01-01 11:55:24.563583,START,TEU_176_pm_unload_Yard2_pm_05,176,pm_05,pm_unload,6
2024-01-01 11:57:24.563583,STOP,TEU_176_pm_unload_Yard2_pm_05,176,pm_05,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_176_pm_return_pm_05,176,pm_05,pm_return,7
